Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Canada,CAN,Net acquisition of fi0cial assets (% of GDP),GC.AST.TOTL.GD.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.47,0.6,0.77,2.23,0.78,3.1,0.61,1.35,0.15,2.47,1,0.67,6.44,3.94,0.78,1.52,2.51,1.12,0.43,4.34,-0.26,1.64,0.71,1.97,0
Canada,CAN,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,2.55,2.79,1.66,2.19,2,1.79,1.01,1.28,0.65,0.77,2.18,2.92,2.44,2.18,2.93,2.02,1.17,1.17,1.01,1.21,1.46,1.57,2.16,1.86,1,1.15,1.55,1.38,1.35,1.28,1.25,1.21,0.89,1.09,1.34,1.75,1.86,1.7,1.87,1.72,1.78,2.04,1.62,1.82,1.78,1.69,1.78,1.95,2.34,2.05,2.01,2.08,2.03,2.03,2.09,2.27,2.2,2.18,0,0,0
Canada,CAN,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,1.15,6.77,9.06,13.35,-0.71,23.09,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,9.69,9.69,0,0
Canada,CAN,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,5390421,5623450,5827886,6040753,6262776,6493451,6732676,6964220,7204486,7452775,7710429,7963535,8066825,8171695,8278623,8387503,8499123,8619424,8742707,8868894,8998251,9132887,9302032,9475176,9652677,9833904,10023234,10260020,10502977,10751239,11005973,11259740,11427441,11597741,11771403,11948259,12129243,12317138,12508655,12703601,12902321,13105496,13322797,13543850,13769036,13997491,14230714,14471528,14716983,14966140,15220102,15471253,15682310,15896215,16113912,16335177,16560395,16789334,17022069,17211244,17400128
Canada,CAN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,0,0,0,0,0,0,0,0,0,0,9451.58,10204.45,10633.06,11481.27,11425.74,12119,12776.4,13158.06,13657.2,13637.21,14463.79,15265.1,16069.99,16728,16949.1,17088.54,16579.12,16621.62,15539.34,16576.94,23880,24360,24810,25430,25510,26940,28430,27660,28700,28410,27310,26760,27490,28120,28250,29710,27010,30750,30060,29140,29930,32360,34530,34090,33500,33400,32610,33000,34720,0,0
Canada,CAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.77,10.63,11.13,11.13,12.31,12.81,12.93,13.81,14.63,14.62,16.01,16.06,17.15,16.97,17.1,17.16,17.03,17.2,17.36,18.27,18.08,17.32,16.52,16.11,16.62,16.33,15.52,16.31,17.02,16.98,15.14,14.73,15.02,14.74,15.13,15.34,15.64,16,16.14,16.29,16.78,16.34,16.76,17.23,16.82,17.06,16.61,17.37,16.55,15.49,15.73,15.95,15.76,15.86,15.85,15.65,15.24,15.39,15.5,0,0
Canada,CAN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,3.31,3.43,3.55,3.75,3.87,3.88,4.01,4.31,4.63,4.82,4.93,4.98,5.15,5.27,5.47,5.72,5.79,5.85,0,0,0,0,0
Canada,CAN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
Canada,CAN,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Net fi0cial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Net ODA provided, to the least developed countries (current US$)",DC.ODA.TLDC.CD,520000,1150000,1060000,1350000,3190000,4690000,7060000,8730000,9760000,10430000,18090000,35130000,65230000,106770000,142330000,179000000,146260000,140470000,209410000,197360000,195470000,203370000,287710000,276660000,303980000,329140000,265280000,391190000,417600000,363370000,390860000,402800000,412570000,271060000,261310000,252380000,232390000,275790000,219890000,208350000,194680000,198200000,224270000,487110000,548020000,714950000,742070000,1168770000,1218040000,1154650000,1725960000,1394330000,1266370000,1194230000,1039310000,998200000,829790000,0,0,0,0
Canada,CAN,"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,5.65,7.57,9.5,0,7.95,10.93,10.26,13.31,16.97,22.99,15.39,16.45,14.85,14.42,16.53,22.39,27.12,27.3,30.12,33.44,32.97,27.11,81.53,72.48,50.46,55.65,60,62.89,72.74,79.81,145.4,79.46,64.71,77.06,65.44,62.62,64.15,68.8,57.55,54.08,70.88,59.46,38.26
Canada,CAN,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,7196751076,7489304968,7776342632,8473383242,9895900902,10547872546,12334126708,13769635314,15832266135,17680911748,21143929969,22505772054,25216058602,32455398401,42366919181,41584858895,47978953387,51867043801,57723819543,71474558488,82843892579,90563718219,90756776663,93571625486,1.11E+11,1.11E+11,1.11E+11,1.22E+11,1.46E+11,1.55E+11,1.64E+11,1.62E+11,1.67E+11,1.79E+11,2.05E+11,2.38E+11,2.53E+11,2.74E+11,2.75E+11,3.06E+11,3.53E+11,3.27E+11,3.23E+11,3.5E+11,4.11E+11,4.72E+11,5.24E+11,5.74E+11,6.02E+11,4.42E+11,5.3E+11,6.17E+11,6.28E+11,6.34E+11,6.51E+11,5.68E+11,5.56E+11,6.09E+11,6.63E+11,6.73E+11,5.82E+11
Canada,CAN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-640621218.7,-639517888.3,-645713817.3,-466340464.1,-318267102.7,-1011075310,-1207977811,-1211663929,-1012517433,-1199987250,-896964280.8,-1815306869,-2030697594,-2018654190,-2366551997,-2136728996,-1448131765,-1740950705,-1462953096,-1479180378,-1719851090,4881869417,2281061698,629011721.3,-1090877860,2507671553,655376615.3,-994078844.8,149516835.8,-756426909.1,-2351322580,2962324152,-1229978110,962554678.6,1079642881,2170895576,3471751715,11546289245,11369485482,-7526468527,-21653038994,8440763883,4749229278,16417567996,43370579703,1727389339,-13950022417,-55310207534,18568974469,16787996096,6626667134,11756393310,12879466786,-12563236013,805191688.4,23927632715,33404095513,52829985895,20156533320,29257678022,23608980223
Canada,CAN,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,1529267842,1489953450,1428316042,1439419690,1614539859,1756544345,1979410618,2163054642,2363687273,2898502568,3303302618,3590257701,3921578446,4577909482,5734016807,6797257573,8085932711,8405548920,8868573324,9231600402,10665850858,12196218261,11865115207,12792202454,13438219295,14184487323,15510800611,17218783846,20481158558,23798201274,27197547053,29193137796,29702674943,31109007636,30813113522,31973786675,34503498701,36213460700,36534166833,39187897180,42970424017,42123325539,43532101581,50432044985,57656056409,65194728778,72942113508,82582819572,89925399192,83248040464,98437352800,1.07E+11,1.14E+11,1.16E+11,1.14E+11,1.05E+11,1.05E+11,1.12E+11,1.22E+11,1.26E+11,97968576791
Canada,CAN,Land area (sq. km),AG.LND.TOTL.K2,0,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590,8965590
Canada,CAN,Agricultural land (sq. km),AG.LND.AGRI.K2,0,618430,622800,627170,631540,635910,637010,635660,634310,632960,631610,630230,630500,630770,631040,631310,631589.9,627850,624100,620350,616600,612900,612120,611340,610560,609780,608988.92,610250,611510,612770,614030,615332.46,614650,613970,613290,612610,611920,612150,612390,612630,612870,613081.61,620910,619460,618010,616560,605840,600080,594320,588560,582800,576997,577710,578420,579130,579850,580500,580240,581990,0,0
Canada,CAN,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.48,72.9,77.51,77.47,86.2,100,93.94,91.24,98.6,114.51,130.32,140.33,152.09,165.02,114.27,140.08,163.16,164.7,165.69,172.19,148.24,140.99,152.08,162.95,161.45,141.21
Canada,CAN,Insurance and fi0cial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.73,13.14,13,12.52,13.33,10.09,9.78,8.48,9.04,9.24,9.52,10.01,10.25,9.95,8.67,7.73,7.63,7.54,6.5,6.14,6.2,6.54,6.67,6.02,6.97,8,8.79,8.27,8.57,9.77,11.12,10.33,10.41,10.64,11.35,10.83,10.35,9.92,9.45,12.23
Canada,CAN,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,7.1,3.22,4.47,3.96,4.56,5.8,7.39,3.61,4.82,4.01,4.72,4.25,3.57,4.07,5.39,4.98,4.35,3.93,3.63,4.34,4.6,4.26,4.35,3.33,3.87,3.78,3.86,4.01,4.44,4.8,4.55,4.89,4.87,5.38,4.95,2.15,2.29,1.71,1.71,1.79,1.94,2.1,1.58,1.28,1.02,0.94,0.87,0.92,0.87,0.92,0.98,0.9,0.75,0.74,0.71,0.97,0.73,0.71,0.72,0.74,0
Canada,CAN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,0,0,11.66,12.92,11.62,9.81,9.01,8.62,7.88,8,8.64,7.92,7.85,8.94,8.61,8.3,8.15,8.37,8.11,7.29,7.45,7.03,7.68,7.01,6.53,5.94,6.19,6.05,5.6,5.74,6.13,6.38,6.35,6.26,6.02,5.7,5.81,5.53,5.55,5.31,5.1,5.82,6.06,6.2,5.81,5.63,5.76,6.17,6.44,7.92,7.18,7.11,7.24,7.46,7.72,8.18,8.47,8.2,7.93,8.16,9.35
Canada,CAN,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.92,0,0,0,13.26,0,13.59,12.45,11.06,10.39,9.84,9.64,10.14,10.35,9.51,7.66,7.62,7.58,7.73,7.91,8.03,7.63,7.47,8.4,7.86,7.86,7.86,7.66,5.21,5.23,5.12,5.18
Canada,CAN,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7917000000,8607000000,8819000000,9414000000,10203000000,10778000000,10623000000,10687000000,10602000000,13029000000,13655000000,14556000000,15605000000,15667000000,13743000000,15830000000,16839000000,20156000000,20886000000,21580000000,20315000000,22676000000,25083000000,26893000000,28018000000,11256000000
Canada,CAN,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.14,1.19,1.23,1.25,1.26,1.25,1.29,1.32,1.33,1.32,1.3,1.33,1.34,1.33,1.3,1.26,1.29,1.3,1.3,1.29,1.28,1.33,1.37,1.4,1.41,1.41,1.47,1.51,1.54,1.55,1.56,1.64,1.71,1.76,1.79,1.8,1.87,1.91,1.95,1.98,2.01,2.12,2.22,2.31,2.39,2.46,2.58,2.68,2.78,2.87,2.95,3.05,3.13,3.19,3.24,3.27,3.34,3.4,3.44,3.49,3.54
Canada,CAN,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.92,3.94,3.96,3.98,4.02,4.07,4.11,4.17,4.24,4.3,4.33,4.33,4.28,4.22,4.18,4.19,4.24,4.34,4.46,4.56,4.62,4.66,4.67,4.66,4.66,4.65,4.62,4.59,4.57,4.54,4.51,4.47,4.43,4.4,4.4,4.44,4.5,4.59,4.72,4.89,5.09,5.32,5.57,5.82,6.04,6.21,6.33,6.42,6.49,6.56,6.65,6.76,6.88,7.04,7.2,7.34,7.43,7.49,7.52,7.48,7.37
Canada,CAN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.57,58.45,58.43,58.52,58.7,58.96,59.37,59.91,60.54,61.19,61.85,62.61,63.3,63.95,64.62,65.32,65.81,66.37,66.94,67.43,67.82,68.1,68.29,68.41,68.46,68.46,68.42,68.35,68.27,68.16,68.06,67.93,67.81,67.71,67.66,67.67,67.67,67.76,67.91,68.09,68.27,68.49,68.69,68.87,69.04,69.21,69.33,69.43,69.48,69.46,69.36,69.13,68.9,68.63,68.32,67.95,67.65,67.29,66.9,66.51,66.12
Canada,CAN,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,33.35,33.43,33.4,33.25,33.02,32.7,32.25,31.66,30.98,30.25,29.52,28.66,27.89,27.15,26.38,25.55,24.87,24.11,23.34,22.65,22.08,21.63,21.28,21.02,20.8,20.6,20.46,20.32,20.2,20.09,20,19.96,19.93,19.89,19.81,19.67,19.56,19.35,19.09,18.8,18.53,18.21,17.93,17.66,17.38,17.09,16.82,16.56,16.32,16.11,15.92,15.85,15.74,15.61,15.52,15.46,15.38,15.37,15.38,15.36,15.29
Canada,CAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27.8,26.9,26,25,24,23.1,22.1,21.2,20.3,19.4,18.5,17.6,16.7,15.9,15,14.1,13.3,12.5,11.7,11,10.3,9.7,9.2,8.7,8.3,8,7.7,7.5,7.3,7,6.8,6.6,6.4,6.2,6,5.8,5.6,5.5,5.4,5.3,5.3,5.3,5.3,5.3,5.3,5.2,5.2,5.1,5.1,5,5,4.9,4.9,4.8,4.7,4.7,4.6,4.6,4.5,4.4,4.4
Canada,CAN,Refugee population by country or territory of origin,SM.POP.REFG.OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,10,12,16,19,25,5,52,61,57,120,94,530,100,97,86,108,121,94,89,73,76,75,81,71,85
Canada,CAN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,10.89,11.61,11.96,10.56,9.87,10.03,9.29,8.79,7.99,7.06,7.45,8.16,8.14,7.85,7.54,6.8,6.74,6.96,10.68,9.91,9.03,8.62,8.53,8.43,8.83,9.1,7.84,7.23,7.53,12.77
Canada,CAN,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.32,33.57,30.45,29.71,33.02,36.98,36.32,35.5,35,35.01,34.9,37.42,34.23,30.66,32.51,36.03,39.61,38.04,36.09,37.16,35.87,35.57,36.95,35.72,33.89,37.24,38,41.24,39.52,38.2,39.65,38.25,39.45,42.61,41.12,40.26,38.89,40.1,42.77,40.36,40,40.9,38.41,41.87,42.27
Canada,CAN,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.08,46.8,44.83,43.54,42.98,42.42,40.78,41.51,41.52,41.92,42.89,42.46,43.09,44.17,43.27,41.81,43.68,43.53,43.9,41.19,40.88,40.05,38.08,38.18,37.86,37.18,36.77,36.62,35.92,36.47,34.1
Canada,CAN,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.55,18.89,19.44,18.9,19,19.49,20.31,20.42,20.36,19.34,18.73,18.4,18.89,19.06,19.21,18.69,19.11,19.29,19.96,19.68,19.04,18.87,18.75,18.58,18.48,18.57,18.3,18.25,18.22,0
Canada,CAN,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.11,561.36,595.15,688.4,787.96,888.88,1157.83,1281.2,1353.58,1303.65,1524.59,1608.4,1625.75,1594.05,1527.42,1362.04,1404.87,1469.39,1497.11,1506.06,0
Canada,CAN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,42,36,45,61,70,60,67,79,77,78,66,79,82,82,84,78,80,78,79,0
Canada,CAN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.57,77.58,77.58,78.03,78.48,78.89,79.28,79.68,80.07,80.46,80.85,81.25,81.64,82.03,82.42,82.8,83.19,83.58,83.97,84.37,84.37
Canada,CAN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,10,10,10,11,11,11,12,12,11,11,11,11,11,11,10,10,0,0,0
Canada,CAN,Preg0t women receiving prenatal care (%),SH.STA.ANVC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,36.4,35.2,34,32.8,31.5,30.2,29,27.7,26.6,25.6,24.5,23.4,22.2,21.1,19.9,18.8,17.7,16.7,15.7,14.8,13.9,13.1,12.4,11.8,11.2,10.8,10.4,10.1,9.8,9.5,9.1,8.8,8.5,8.2,7.9,7.6,7.4,7.2,7,6.9,6.8,6.7,6.7,6.7,6.6,6.6,6.5,6.4,6.3,6.2,6.2,6.1,6,5.9,5.8,5.7,5.7,5.6,5.5,5.5,5.4
Canada,CAN,Number of deaths ages 15-19 years,SH.DTH.1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,1257,1204,1162,1132,1110,1092,1078,1066,1054,1040,1028,1013,999,987,974,963,945,921,888,849,823,795,769,747,729,719,709,696,679,661
Canada,CAN,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.08,95.85,96.4,96.59,96.87,0,0,95.39,93.78,93.57,92.45,90.93,90.29,89.55,0,92.23,0,0,0,0,0,0,0
Canada,CAN,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0
Canada,CAN,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67,18.05,18.3,18.57,0,0,0,0,0,0,0,0,0,0,0,12.68,12.55,12.31,12.19,10.42,10,9.43,8.8,8.82,9.68,0,0,0
Canada,CAN,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,0,0,0,0,0,0,0,0,0,0,61.6,0,64.66,0,0,0,67.9,0,0,0,0,74.25,0,0,0,0,79.21,0,0,0,0,83.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,CAN,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
